"sample","PGS000003","PGS000030","PGS000102","PGS000103","PGS000109","PGS000160","PGS000177","PGS000333","PGS000363","PGS000388","PGS000497","PGS000505","PGS000574","PGS000601","PGS000607","PGS000725","PGS000776","PGS000844","PGS000876","PGS000893","PGS000911","PGS002242","PGS002255","PGS002322","PGS002392","PGS002416","PGS002437","PGS002462","PGS002565","PGS002615","PGS002628","PGS002682","PGS002693","PGS002695","PGS002827","PGS002864","PGS002910","PGS002916","PGS002943","PGS002951","PGS002953","PGS002986","PGS002987","PGS003023","PGS003075","PGS003146","PGS003170","PGS003183","PGS003215","PGS003312"
"Sample_11",-0.353807979787234,-0.12876201866311,-0.840760267893926,-1.31860462791113,0.055644768508634,2.21558025700506,-1.06985405502292,-0.518136050558058,0.000841734789941,-0.183604899071816,-1.8191613968811,-1.01143436246275,-0.181501938194292,2.12566552264616,0.034035146474395,0.981727957725525,0,1.30034064713982,-0.061321991437581,-0.459760174598159,-1.77386334449129,-0.954026133698609,-0.025406012645087,0.166752791624669,-198.629173592018,-274.303409638979,5.4693207089731,1.38365179643733,6.27262895577951,-0.254095408492503,0.009245500932756,0.105180627507107,-0.197143351448035,0.903823816871128,0.358659629622707,0.622129669489377,-0.017744063205896,-0.134241007217497,0.182109825097781,0.132718015927821,0.004535853949733,-7.80159429585365,-0.030325857724682,0.006818715891637,93.5584277221133,-2.99633360262033,-10.2305381578626,-0.329119038339571,5.45299814113969,-0.262899168463919
"Sample_12",-0.587473323299491,1.26854402618483,-0.275894686662137,-0.861350417618586,0.065223966750527,11.3363768458366,-0.249265431884851,-0.425800225822592,0.014596898637537,-0.100931080230923,-1.9245200743535,-0.351304876392533,-0.118458164389596,1.93477964852355,-0.080544129407357,-0.315303999639582,0,-0.042794096836588,0.666076886642259,-0.745246642292386,-2.49443555191927,-0.782564714964715,-0.085770269563364,0.020851367236109,-196.931471530129,-273.43276173788,7.11242685132402,4.06878780181341,-2.71273681503317,-0.290514162126783,-0.02435009842423,0.131239399677993,0.211350878605975,0.52865938968058,0.381686981694656,0.103081600115419,0.478880835354062,-1.42736605680147,0.284795791892321,0.224078012281097,0.305972561928858,-8.26975666130056,-0.020821214934943,-0.00934398111751,45.6839709729684,-1.00260665063797,-3.171833649787,-0.52427765557625,1.92844921004144,-0.527551643999774
"Sample_13",0.523722957746941,0.902521977775905,-0.729820169290949,-1.56080728511694,0.741289336350135,12.4840779032093,-0.727903172841252,-0.193269348674781,-0.013438434931272,-0.193211604347046,-0.239506156300195,0.782190198355238,-0.085656033925338,3.17969623208046,0.004465426035837,0.247138999402523,0,0.245187638774951,-0.13807791279396,-1.78425810738781,-1.38646840741051,-0.417110204052962,0.025193472193515,-0.048764647074418,-197.605296280439,-274.236763720848,2.62635767846587,4.92380276113636,-3.15044652199322,0.112835306472334,0.317657020728704,0.013073200568443,0.230831748799326,0.565167761808931,0.495971087395446,0.706769815348642,0.258033378083951,-0.881254764930418,0.224432248346583,0.18455601388996,0.304765319412953,-10.1815624321871,0.000473971746196,-0.009862714923381,22.5328880230154,-1.07395503183898,-3.14196883744444,-0.141495008077007,0.634791035583476,-0.526839485821711
"Sample_14",-0.428987714636605,1.00351599424903,-0.629276501330914,-0.985544267298772,0.802502925896618,12.660246816813,-0.404106933234289,-0.234400776806415,0.099784833511111,-0.102214579396334,-0.499036381119367,0.924972634806181,-0.169978748330353,1.71398949754075,-0.055055963203085,0.406898977176752,0,0.696377775473593,-0.106953591108322,-0.685449785573837,-1.7423903461699,-0.527378547023208,-0.007515799835849,-0.136919178523574,-197.347013179639,-275.749885360792,4.06271735135033,0.282661980075318,-5.46133763463604,0.165650583347087,0.171880069138574,0.029335250663731,0.112627876855827,0.53657800425448,0.347617020830512,0.927956979541638,0.281501301278809,-0.934892267890973,-0.047292447117203,0.118647007271647,0.524080830199329,-5.99745394568618,0.073561445893949,-0.003605628599007,43.016110540746,-2.34684098141543,-2.02025635671453,-0.447539262088663,-2.00224337009422,-0.528500393857763
"Sample_15",0.259234957113222,0.049552005744772,-0.493318274502518,-0.710363138810241,0.951456919061731,1.30706465244293,-0.767026277790137,-0.623776613417531,0.071541020631804,-0.051282800728623,1.07014190174959,1.84211002945085,-0.237850233972494,0.394184492528439,-0.020945778962715,0.034387968480587,0,0.700208964010016,-0.078843085095286,2.15049588478769,-1.59799783664293,0.30062476195495,-0.003182439161205,-0.208503469251761,-195.949799636329,-273.473840934356,2.46748220565951,5.51965867665695,-4.19411993160429,-0.835205471303198,0.107933327521964,0.022589797801726,0.638451020374179,0.575921786135126,0.407809971162351,0.791544680927898,0.129336188738989,-1.08643145835231,-0.072788123845653,0.258883022859664,0.305480095198601,-10.1900877142989,-0.0655576887641,-0.000500169079004,34.4720042214249,-1.1502933648444,-10.9467709059099,-0.489540615858398,-3.64579066336228,-0.527772693078124
"Sample_16",0.190960052452283,1.24184297243482,-0.567434092539299,-1.16013128852981,0.153911058298659,4.63644364057109,-0.772207945465198,-0.504714180405164,0.11052364087068,-0.219077698461398,-1.33626041925527,0.322493486994063,-0.209509937034912,1.30271299183369,-0.06602895346063,0.465568959712982,0,-0.125133003328301,-0.017134574009106,-0.751494595383065,-1.77923683588959,-0.622206274047775,0.021372117950844,-0.064547329531818,-198.458370240743,-275.399934397888,3.75510974143435,3.14947522229022,-1.89779379636911,-0.550033689730299,0.044072017531095,0.059143297821704,0.475764964423136,0.856988840584278,0.431669785175473,0.594758429071677,0.151073860918245,-0.372479877369187,0.056548260622312,0.168612008914351,-0.121887731246124,-3.82778678309114,-0.029792175342744,0.01190302159894,22.0584794846218,-1.90644023327968,-14.5590450278978,-0.420912571835188,-0.77356352923016,-0.25398402598932
"Sample_17",-0.191410440577471,-0.264050041005248,-0.819676814233364,-1.39769025021785,0.254664522610155,0.775817930698395,-0.605461961207766,-0.468860346943166,0.009783700891337,-0.118472867092512,-1.10722071072087,0.281089287040231,-0.235468324545816,3.47075850283727,-0.20001072330319,0.011439986526966,0,0.536412679857676,0.219291524961591,0.475473440075803,-1.81897463211174,-0.114129600809918,-0.042645907950932,0.076860869354029,-198.206055969526,-276.034632561157,6.65558445412717,-1.19446342005494,1.41519508239071,0.650408276790586,0.180868181277912,0.145613939111008,0.060255322391877,0.70061757480177,0.657237664010609,0.849735204889848,0.205009377620286,-0.290098197744555,-0.394384302741008,0.053686010927777,0.41422523660644,-9.49877980273413,0.026624318690686,-0.018192530629142,44.2264870543077,-1.64360904044588,-9.5564987455582,-0.07955578249694,4.53213064142983,-0.52633220303915
"Sample_18",0.787439706065925,0.105966995979543,-0.42025368915678,-0.732758659373514,0.420697290063364,-0.393619887065142,-0.514905336463016,-0.590427717569121,-0.077034454450198,-0.080687137600064,-0.992541427229298,0.57225182082766,-0.22033268066068,1.1250407891348,-0.120960415745978,-0.422267019748688,0,-0.405660846588944,0.30107052254607,1.78217194552963,-2.10566448687666,-0.499521869261189,0.016567546557915,0.268160573873163,-197.663578336736,-275.267907780066,3.030501416275,-0.69362417109096,4.32447191903339,-0.109106617348516,0.128009670756019,0.028118184822627,0.617344652365482,0.687317835346702,0.358869765797863,-0.136278309248335,0.210052557092808,-0.598155649517139,-0.1635270811724,0.019647011678899,0.122354213895733,-7.15839673637311,-0.059998561322534,-0.003371403212784,45.1499046277604,-1.10820359775471,-2.25181241902465,-0.60673593146056,1.63474935845443,-0.534228334724038
"Sample_19",-0.032075119030196,-0.044094019107433,-1.32037044442381,-1.74267229103228,-0.135737606581461,10.9711182514438,-1.44642292758726,-0.601027305863182,-0.117011051228611,-0.092068082018472,-2.45263955749033,-0.67196158983279,-0.077603063477954,0.483868092298508,0.00351909026339,0.621281952015124,0,0.774951811446954,-0.319258501753211,-0.629622531085715,-2.89711525938443,-1.04699011431296,-0.035892939490965,-0.125734245568221,-198.566757840877,-276.105516400296,4.43676113316906,0.748544813866829,2.63357525462106,-0.79846503682802,-0.029054765129752,-0.156320626430734,-0.023422857902009,0.828798744485315,0.25087224226445,0.555238208310093,0.014387701852797,-2.01972814385226,0.150731858317059,0.351917011663318,0.497456522056432,-13.9548890582328,-0.0693884440193,0.019093757441192,51.2677384574636,-4.01335461978351,-11.1025989842165,-0.293073095871453,-2.6063468262073,0.018420073894973
"Sample_20",-0.641037585874074,0.839896988232795,-0.501432557161829,-0.93008574561663,-0.009646211432415,11.6071134337108,-0.314637658733773,-0.407454849035651,-0.207825946409936,-0.229326136207448,-0.95401668606064,0.571793721064751,-0.289645084635396,1.8302225950174,-0.039387464249567,0.261097997426987,0,0.340913455529517,0.18083961494267,-1.65126208165475,-2.5687632724032,-0.2146166083656,0.001829552465037,-0.110755350453762,-197.096324161674,-276.235672229071,2.8399711554348,2.12575372205583,-0.405874695673447,-0.316839461096606,0.095481111193974,0.030074210615536,0.458300193113157,0.715834891977529,0.409049163310556,-0.476515963521222,0.341436371253167,-1.34574320562388,0.098736259151547,-0.041190992269549,0.094062345631124,-7.42367907919561,-0.091096128461668,0.005736614583557,30.5785359964138,-1.95935770380265,-5.14754395915952,-0.288905479137147,0.974614020571607,-0.524490656208319
"Sample_21",-0.671203525518649,0.045023015933111,-0.634378738493999,-1.06060208067704,0.392277604190539,2.45741635560989,-0.760832720958206,-0.599341817665309,0.020986044420206,-0.1543087776817,-0.408470112663053,0.461832682260138,-0.209673632314364,1.70293392823078,-0.151270702319793,-0.368578024208546,0,0.332417330598219,0.124615992070176,-0.641534976468392,-1.41556614693284,-0.938038670251455,0.000963503270447,0.381861193840704,-198.094527881243,-275.080399629656,4.05503564433275,-3.19748406791996,1.33287217190627,-0.196904208540218,0.129587344123596,0.027058058959658,0.461258772588227,0.691620028069363,0.384564929176122,1.04693538188031,0.105986935839042,1.21222828933878,0.101977663102009,0.249340008984291,0.522928673498971,-6.02488990303664,0.036874254402523,0.01656124740082,53.9584139117142,-2.86861332053741,-6.29297261188913,-0.358968091097188,-0.227931837918732,-0.526111118523595
"Sample_22",-0.187861772697033,0.626304979959969,-0.714281862359076,-1.3212135399927,0.283699513601703,8.45175576210022,-0.325549027507805,-0.35608342048122,0.142446999287961,-0.19922738758573,-1.8391226823951,-0.560966818506131,-0.098076734293885,1.58007501019165,-0.017309645936566,-0.251499019563198,0,0.747974616425381,0.189747830445413,-4.31879128347282,-2.55808225019438,-1.20735733625935,0.04617869885334,0.060746998026332,-194.93703569256,-273.045594434762,2.09584856416222,2.94179256538746,1.36253429610861,-0.732764369651704,0.086067389661243,0.024295647315211,0.574799836309173,0.764542133195875,0.169132444105344,0.165897046599964,0.529288926779486,-1.6496221385778,0.095895924934253,0.156555005429254,0.485888026311644,-7.86383486803334,-0.015282281939649,-0.003556061831118,69.4343763059005,-4.29382947514841,-11.0667925249873,-0.155986161202801,-1.46681669987083,-0.521385172297055
"Sample_23",-0.269118748270557,0.725848989139195,-0.960712390621176,-0.809293388285755,0.744877578999426,11.1501205004752,-0.756289121083682,-0.405067886844856,0.02925137525926,-0.085924195058643,-0.255677267858118,1.15967012868714,-0.08847617375839,2.38681203126907,-0.035625568707956,0.917284965515137,0,0.219206319527075,-0.159807397430995,-0.749288715064267,-0.950907197964762,-0.865511985545462,0.037627550061355,0.42389736126891,-197.945980276618,-275.909917882386,5.40430869977899,-3.32211177805357,-3.59621768215311,-0.569471389195314,0.078861435578479,0.131978491440713,0.830740097463303,0.965641161680088,0.643124086709577,-0.261584362596227,0.361308249433478,-1.90214657067372,-0.000428337788366,0.197671011090279,-0.212333131941989,-1.22613947825994,-0.037682220768484,0.013436607541177,57.9550512357891,-1.70077971809769,-5.24212075582182,-0.499590603948399,-0.74182635613397,-0.2533136091781
"Sample_24",-0.347440448416819,0.086851979518542,-0.391039187915207,-0.979070760506386,0.216358841956279,-0.005580186843872,-0.074010828146129,-0.45412160584172,0.017703288933148,-0.047237579298692,-0.106301616579003,1.06431476544458,-0.107901465467708,3.70406001200899,-0.040092968416539,0.255053959786892,0,0.765972525599864,0.084653161582537,0.14991309618199,-1.71157515965656,0.151216939505045,0.053226227499981,-0.495789789855575,-198.074566835648,-276.268732605267,0.145963528355423,5.11318963546455,0.375121117621347,-0.01577116581575,0.002969828492195,-0.002925648494177,0.275782450335844,0.793182818537646,0.404038855485851,0.264216187968435,0.386580026296429,-0.417733869306176,0.005155076952405,0.014605009040679,0.346264968165776,-12.9080314077355,-0.022714859834828,-0.033938046907375,15.8166766076174,-3.29118894686962,0.926784817260341,-0.062815221184504,2.58741510308391,-0.524150883267356
"Sample_25",-0.852012183517218,-0.311724021579721,-0.5110758374975,-1.2591924701887,1.63660976940419,6.67663097381592,-0.280127964204439,-0.314903507461864,-0.084741850413073,-0.190951906233329,-0.953724899169174,0.579413867577387,-0.230026797021296,2.53264762926847,0.017186589268961,0.362380966544151,0,0.173305522197552,0.277837127097882,-2.15965998526281,-2.10850173482147,-0.812489719821679,0.011876614359695,0.954919310540024,-196.756158667338,-274.576933271073,5.16286309771022,3.19017037666435,-1.79420119641054,-0.647302459316961,0.128794185413474,0.108290769568971,-0.074527401222653,0.59468546997671,0.190391060401453,0.869848159000138,0.087797136741301,-0.258274456422441,0.186213889980539,0.312466007027979,0.780102332935532,-9.52246618640766,0.000512733108833,-0.0146694783721,95.8500084208936,-2.55626950358692,-11.93062175675,-0.404225268068596,-2.35861972438215,-0.519571157564856
"Sample_26",-0.724420591373928,0.061403005958709,-0.863501153914724,-1.73077449553491,0.585545026265953,0.425859933719039,-0.809596911746667,-0.398645074973716,0.02087583966838,-0.094742403750583,-1.26967398624402,0.161170796978695,-0.249029530756745,0.896920125931501,-0.139823901304688,0.597289994359016,0,0.07540757834613,-0.18580728766392,2.76563811646702,-1.86861733610651,-0.276630571796825,-0.078423143615099,0.219295989044774,-194.535062776869,-272.228830221421,3.87556364872489,-3.36356014179591,2.99634105987752,0.492518870231834,0.366795405202988,0.207860940337507,0.447299492450525,0.706718455766049,0.335695577690785,0.819639778285361,0.122493307833793,-0.454620283595432,-0.195744607054396,-0.01953399044578,0.264468447977995,-8.37821640326365,-0.01231100992973,-0.026955731537189,48.2054275584378,-1.01192446917321,-3.56258418996003,-0.203215009771831,-2.55880323150632,-0.257910675724508
"Sample_27",-0.075974524814228,0.759600988945749,-0.862821792392291,-1.24102655780603,0.462593952620566,12.7022625270765,-1.34140990200194,-0.252361072820303,0.056934259424948,-0.168379499176853,0.765007064946985,2.00524525269429,-0.119766984167215,3.33170930389315,0.028803521691934,-0.212990029613138,0,0.151616583130817,0.126525836065412,1.03671261609179,-1.12884746752135,-0.130977958183899,0.007978573269699,0.515101932944888,-190.999439471171,-271.198031736503,4.4169591566797,0.249867289543545,-0.58408485747259,0.283034560918168,0.24104202605964,-0.055548538427367,0.840446697665671,0.82427173476508,0.372116366939736,-0.060729580429983,0.102832238764336,-1.1620017180885,-0.27326241731964,-0.213891992345452,-0.02775082426489,-7.96363343350095,0.003988851564316,-0.009489201154909,33.3557093086711,-1.4445586337647,-12.3227676227252,-0.100617155901296,-0.91523052298362,-0.260905500118551
"Sample_28",-0.481575213227188,-0.746864033048041,-0.484170748712155,-0.822093974049105,-0.145003985923804,-3.71657791291364,-0.340392189204977,-0.493628209840016,-0.081163756859878,-0.118433383812083,-1.3696993457379,-0.10029187670807,-0.146889385342726,1.02435317635536,-0.082594923155314,0.077501952415332,0,0.024126403476657,-0.203881000867113,-0.37892320043602,-1.42661047638893,-1.37772390517213,-0.027681853870164,0.249570634506906,-198.279278944068,-276.060309076397,4.15768313328681,7.71342190059067,5.17807938718761,-0.3238576925487,0.252057933459427,0.146542269060175,0.466849316892359,0.571935836347306,0.326758171344409,0.621546994705856,0.296485396717117,-0.25316381477478,-0.155849438502345,0.135334004720789,0.16133617505576,-5.91612957389498,0.012020968829549,0.000204474153298,41.4095642682223,-1.6417444824815,-7.43533881216717,-0.298677808643257,1.81670395267429,-0.522068250196255
"Sample_29",0.073120663153304,0.446123973517388,-0.959415390456596,-1.36888978181675,1.22197989898338,8.6637816557195,-1.15520649254722,-0.86366751369888,-0.057044003762076,-0.273336018772275,0.553144306133618,1.87739750751643,-0.43083686808387,3.43971857428551,-0.050621705004798,0.055758976261132,0,0.677527174780153,-0.447762573516229,1.80667983915146,-2.41761183508515,-0.212154801699862,-0.045873133396667,-0.087004240972576,-198.03783451552,-275.496594363357,4.76353010289768,1.45490475825227,5.74275616806699,-1.18581607837223,-0.057605776581792,0.06879186727095,0.302049913571718,0.625674882517749,0.383541598741431,0.829170523260646,0.139791512882539,-0.905625489307568,0.048843727225969,0.188651013881099,0.573592779279115,-6.90521614453337,-0.02629813204809,-0.03155404661986,35.821864884907,-2.5831455468151,-14.153784301423,-0.056955147892841,6.21760663000896,-0.267817811215699
"Sample_30",0.537110846693395,0.895586020735209,-0.035542731435464,-0.476256998586933,0.194602866277226,12.5779344439507,0.285428116364528,-0.461840803949985,-0.01912926088102,-0.136772803011874,-0.226402748874534,1.75754098293328,-0.16881251860672,2.70015758875525,-0.155272918348008,0.170300980273169,0,0.674481902835396,-0.625435669207945,0.715114390669442,-2.12293446774173,-0.295645734812447,-0.02570340004768,-0.034850211873541,-196.071423372337,-274.927360971522,8.41994748202978,9.75946807381797,-0.849693878789367,-0.550927361626236,-0.094757653910775,0.228017740421057,-0.068848849974567,0.659612994535952,0.253692570662679,1.4619310587297,0.350605708612875,2.5919805566682,-0.063750702261753,0.148603004854522,0.397572081998864,-0.397489838932415,0.022639814989465,-0.00781050803662,54.1412375685686,-1.88732114813956,-11.3510697834281,-0.526090123164731,0.962688690065988,-0.525363888649104
"Sample_31",-0.354117337847128,0.362656983546913,-1.68923003600047,-2.01588462985886,0.050558188065811,6.4120751619339,-1.53812195595492,-0.486400416033782,0.035471053260846,-0.294779883252393,-0.807547755539417,0.283850753407023,-0.229475004742699,0.5867680311203,-0.053648251761429,0.476733982563019,0,0.439847938116145,0.019899336184608,-0.678684194124799,-1.6121584265068,-0.262035931998701,-0.008089150980006,0.419174524430272,-198.348255835733,-274.575196477095,5.10969157723139,0.425993722837575,-0.470071430530879,-0.319440193103219,0.085578584346979,0.043907126838872,-0.143943500483203,0.357163773119527,0.241248763555632,0.132081836034021,0.101859687068213,-1.54182063669577,0.033733721841238,0.04500700160861,0.262327869517826,-5.17428305441445,0.00872119020354,-0.007563635009342,50.9632039754069,1.0715999602171,-8.46736643968325,0.099317964370395,-1.60398506624551,-0.258619973836072
